id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,place_county_name,positioning_device,place_town_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1240698,2015-02-17 10:19:39,2015-02-17,2015-02-17 18:19:39 UTC,Pacific Time (US & Canada),false,26610,anudibranchmom,2015-02-18 06:48:05 UTC,2015-02-18 18:22:32 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1240698,https://static.inaturalist.org/photos/1562249/medium.jpg?1424242089,,,false,5,0,false,,"San Mateo, California, United States",37.1984666667,-122.2915416667,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
1263467,Sat Feb 28 2015 14:39:49 GMT-0800 (PST),2015-02-28,2015-02-28 22:39:49 UTC,Pacific Time (US & Canada),false,19971,geodani,2015-03-01 03:03:49 UTC,2015-05-13 15:31:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1263467,https://static.inaturalist.org/photos/1586254/medium.jpg?1425179027,,,false,1,0,false,3,"5100–5194 Gazos Creek Rd, Pescadero, California, US",37.186,-122.3386666667,,,,San Mateo,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
1429254,Sun Apr 26 2015 17:14:25 GMT-0700 (PDT),2015-04-26,2015-04-27 00:14:25 UTC,Pacific Time (US & Canada),,19971,geodani,2015-04-27 04:00:51 UTC,2015-06-16 23:22:53 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/1429254,https://static.inaturalist.org/photos/1768788/medium.jpg?1430107512,,,true,4,0,false,3,"Skyline Ridge Open Space Preserve, La Honda, CA, US",37.3075116667,-122.1752166667,,,,San Mateo,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
2347013,Thu Oct 22 2015 10:26:20 GMT-0700 (PDT),2015-10-22,2015-10-22 17:26:20 UTC,Pacific Time (US & Canada),,18918,dzierten,2015-11-04 05:32:10 UTC,2015-11-04 12:54:23 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2347013,https://static.inaturalist.org/photos/2606872/medium.jpg?1446615162,,,false,3,0,false,3,,37.4368633333,-122.3643116667,,,,San Mateo,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
2446961,2015-12-02 11:11:03,2015-12-02,2015-12-02 19:11:03 UTC,Pacific Time (US & Canada),false,16101,dpom,2015-12-03 05:03:01 UTC,2015-12-12 08:33:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2446961,https://static.inaturalist.org/photos/2731656/medium.jpg?1449119050,,,false,5,0,false,,"Butano State Park, San Mateo, California, United States",37.1980783333,-122.29317,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
2447138,2015-12-02 11:02:40,2015-12-02,2015-12-02 19:02:40 UTC,Pacific Time (US & Canada),false,26610,anudibranchmom,2015-12-03 06:45:50 UTC,2015-12-12 08:33:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2447138,https://static.inaturalist.org/photos/2731949/medium.jpg?1449125198,,,false,3,0,false,,"Butano State Park, San Mateo, California, United States",37.1980783333,-122.29317,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
2450972,Fri Dec 04 2015 15:05:47 GMT-0800 (PST),2015-12-04,2015-12-04 23:05:47 UTC,Pacific Time (US & Canada),false,13979,robberfly,2015-12-05 00:46:35 UTC,2015-12-08 00:11:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2450972,https://static.inaturalist.org/photos/2737804/medium.jpg?1449276605,,,false,3,0,false,3,"Skyline Ridge Open Space Preserve, La Honda, CA, US",37.31157,-122.1901033333,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
2559405,Tue Jan 05 2016 11:37:50 GMT-0800 (PST),2016-01-05,2016-01-05 19:37:50 UTC,Pacific Time (US & Canada),false,79697,bluebird101,2016-01-06 03:28:29 UTC,2016-01-06 03:30:30 UTC,needs_id,,http://www.inaturalist.org/observations/2559405,https://static.inaturalist.org/photos/2850522/medium.jpg?1452051025,,,false,0,0,false,3,"5601 Gazos Creek Rd, Pescadero, CA, US",37.1977466667,-122.2929216667,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
2580613,Wed Jan 13 2016 12:10:05 GMT-0800 (PST),2016-01-13,2016-01-13 20:10:05 UTC,Pacific Time (US & Canada),false,13979,robberfly,2016-01-14 08:12:09 UTC,2016-01-17 01:44:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2580613,https://static.inaturalist.org/photos/2880780/medium.jpg?1452759373,,,false,2,0,false,3,"Skyline Ridge Open Space Preserve, La Honda, CA, US",37.3075916667,-122.1736616667,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
2627629,2016-01-28 12:29:06,2016-01-28,2016-01-28 20:29:06 UTC,Pacific Time (US & Canada),false,16101,dpom,2016-01-29 17:21:21 UTC,2016-01-30 03:13:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2627629,https://static.inaturalist.org/photos/2943344/medium.JPG?1454088093,,,false,1,0,false,,"San Mateo, California, United States",37.1999972222,-122.28695,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
2729249,2016-02-28,2016-02-28,,Pacific Time (US & Canada),false,9335,leslie_flint,2016-02-29 02:24:50 UTC,2016-02-29 02:31:29 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2729249,https://static.inaturalist.org/photos/3078423/medium.jpg?1456712694,,,false,0,0,false,,"5630–5666 Gazos Creek Rd, Pescadero, CA, US",37.1975216667,-122.293045,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
2729324,2016-02-28 10:05:00,2016-02-28,2016-02-28 18:05:00 UTC,Pacific Time (US & Canada),false,16101,dpom,2016-02-29 02:36:34 UTC,2016-03-13 01:55:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2729324,https://static.inaturalist.org/photos/3078533/medium.JPG?1456713398,,,false,1,0,false,,"San Mateo, California, United States",37.197425,-122.2921333333,,,,San Mateo,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2729359,2016-02-28 10:05:00,2016-02-28,2016-02-28 18:05:00 UTC,Pacific Time (US & Canada),false,16101,dpom,2016-02-29 02:40:48 UTC,2016-03-13 01:53:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2729359,https://static.inaturalist.org/photos/3078581/medium.JPG?1456713653,,,false,1,0,false,,"San Mateo, California, United States",37.197425,-122.2921333333,,,,San Mateo,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2729363,2016-02-28 10:05:00,2016-02-28,2016-02-28 18:05:00 UTC,Pacific Time (US & Canada),false,16101,dpom,2016-02-29 02:41:18 UTC,2016-02-29 03:19:26 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2729363,https://static.inaturalist.org/photos/3078587/medium.JPG?1456713684,,,false,1,0,false,,"San Mateo, California, United States",37.197425,-122.2921333333,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
2729958,Sun Feb 28 2016 10:05:46 GMT-0800 (PST),2016-02-28,2016-02-28 18:05:46 UTC,Pacific Time (US & Canada),false,13979,robberfly,2016-02-29 04:37:41 UTC,2016-02-29 04:46:20 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2729958,https://static.inaturalist.org/photos/3079429/medium.jpg?1456720715,,,true,0,0,false,3,"5630–5666 Gazos Creek Rd, Pescadero, CA, US",37.1979416667,-122.2919616667,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
2742094,Thu Mar 03 2016 10:58:28 GMT-0800 (PST),2016-03-03,2016-03-03 18:58:28 UTC,Pacific Time (US & Canada),false,187930,fernandda17,2016-03-04 02:25:38 UTC,2016-03-25 22:45:42 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2742094,https://static.inaturalist.org/photos/3096963/medium.jpg?1457058353,,,false,0,0,false,3,"3682–3698 Higgins Canyon Rd, Redwood City, CA, US",37.43737,-122.368995,,,,San Mateo,,,,Taricha torosa,California Newt,Amphibia,27818
2839997,Sat Feb 27 2016 16:21:46 GMT-0800 (PST),2016-02-27,2016-02-28 00:21:46 UTC,Pacific Time (US & Canada),,182689,talisintess,2016-03-28 01:56:05 UTC,2017-01-16 00:18:28 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2839997,https://static.inaturalist.org/photos/3236936/medium.jpg?1459130177,,,true,1,0,false,3,"94062, Redwood City, CA, US",37.43713,-122.3610383333,,,,San Mateo,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
3122331,2014-12-03 16:21:06,2014-12-03,2014-12-03 22:21:06 UTC,Central Time (US & Canada),false,173577,salamandersquad,2016-05-08 00:46:32 UTC,2016-05-25 01:32:26 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3122331,https://static.inaturalist.org/photos/3611275/medium.jpg?1462668395,"Taricha, California",,false,1,0,false,,"San Mateo, California, United States",37.4064305556,-122.2059333333,,,,San Mateo,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3630199,Tue Jul 05 2016 15:46:57 GMT-0700 (PDT),2016-07-05,2016-07-05 22:46:57 UTC,Pacific Time (US & Canada),,154296,misserika,2016-07-06 02:59:28 UTC,2016-07-07 04:00:07 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/3630199,https://static.inaturalist.org/photos/4194087/medium.jpg?1467773978,,,true,4,0,false,3,"Butano State Park, Pescadero, CA, US",37.209225,-122.3324966667,,,,San Mateo,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
3706900,2016/03/31 1:00 PM PDT,2016-03-31,2016-03-31 20:00:00 UTC,Pacific Time (US & Canada),,131615,brendan6,2016-07-20 00:47:35 UTC,2017-01-23 08:31:36 UTC,needs_id,,http://www.inaturalist.org/observations/3706900,https://static.inaturalist.org/photos/4304307/medium.jpeg?1468972535,newt,,false,1,0,false,,"Butano State Park, San Mateo, California, United States",37.1881027778,-122.3283833333,,,,San Mateo,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
4153524,Sat Feb 20 2016 16:41:57 GMT-0800 (PST),2016-02-20,2016-02-21 00:41:57 UTC,Pacific Time (US & Canada),false,333671,monigeek,2016-09-20 05:26:52 UTC,2016-09-22 03:19:46 UTC,research,,http://www.inaturalist.org/observations/4153524,https://static.inaturalist.org/photos/4946454/medium.jpg?1474349221,,,false,2,0,false,3,"750 Espinosa Rd, Woodside, CA, US",37.3893883333,-122.2573916667,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
4437486,Tue Oct 25 2016 11:56:44 GMT-0700 (PDT),2016-10-25,2016-10-25 18:56:44 UTC,Pacific Time (US & Canada),false,355499,emmalaw,2016-10-26 02:31:18 UTC,2016-10-26 13:18:31 UTC,research,,http://www.inaturalist.org/observations/4437486,https://static.inaturalist.org/photos/5341425/medium.jpg?1477449088,,,false,2,0,false,3,"Harkins Fire Trl, Redwood City, CA, US",37.4369466667,-122.3649133333,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
4444063,Tue Oct 25 2016 11:06:09 GMT-0700 (PDT),2016-10-25,2016-10-25 18:06:09 UTC,Pacific Time (US & Canada),,355588,parkerrussell,2016-10-27 05:14:39 UTC,2016-10-29 01:15:56 UTC,needs_id,,http://www.inaturalist.org/observations/4444063,https://static.inaturalist.org/photos/5351727/medium.jpg?1477545297,,,false,2,0,false,3,"Purisima Creek Open Space Preserve, San Mateo County, US-CA, US",37.4366216667,-122.3638083333,,,,San Mateo,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
4478268,Tue Nov 01 2016 11:52:22 GMT-0700 (PDT),2016-11-01,2016-11-01 18:52:22 UTC,Pacific Time (US & Canada),false,360885,tyler_ellingson,2016-11-01 23:21:38 UTC,2016-11-02 06:59:52 UTC,research,,http://www.inaturalist.org/observations/4478268,https://static.inaturalist.org/photos/5405897/medium.jpg?1478042505,,,false,2,0,false,3,"Purisima Creek Open Space Preserve, San Mateo County, US-CA, US",37.4367783333,-122.364025,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
4574755,Tue Oct 25 2016 12:04:05 GMT-0700 (PDT),2016-10-25,2016-10-25 19:04:05 UTC,Pacific Time (US & Canada),false,316867,achappell13,2016-11-15 06:07:32 UTC,2016-11-15 10:22:15 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4574755,https://static.inaturalist.org/photos/5523336/medium.jpg?1479190087,,,false,1,0,false,3,"Portola Redwoods State Park, La Honda, CA, US",37.24588,-122.2127133333,,,,San Mateo,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4590102,Thu Nov 17 2016 11:33:25 GMT-0800 (PST),2016-11-17,2016-11-17 19:33:25 UTC,Pacific Time (US & Canada),,369248,edwinhrg,2016-11-17 22:15:26 UTC,2017-01-15 23:36:20 UTC,needs_id,,http://www.inaturalist.org/observations/4590102,https://static.inaturalist.org/photos/5546301/medium.jpg?1479420946,,,false,2,0,false,3,"Purisima Creek Open Space Preserve, San Mateo County, US-CA, US",37.43687,-122.3600033333,,,,San Mateo,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
4591506,2016/11/17 11:49 AM PST,2016-11-17,2016-11-17 19:49:00 UTC,Pacific Time (US & Canada),false,16101,dpom,2016-11-18 02:14:25 UTC,2016-11-18 03:55:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4591506,https://static.inaturalist.org/photos/5548452/medium.jpeg?1479435243,,,false,3,0,false,,"San Mateo County, CA, USA",37.1975083333,-122.29205,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
4717825,2016/12/04 11:56 AM PST,2016-12-04,2016-12-04 19:56:00 UTC,Pacific Time (US & Canada),false,16101,dpom,2016-12-05 06:33:13 UTC,2016-12-06 22:38:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4717825,https://static.inaturalist.org/photos/5702287/medium.jpeg?1480919366,,,false,3,0,false,,"San Mateo County, CA, USA",37.1958527778,-122.3080527778,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
4717826,2016/12/04 1:14 PM PST,2016-12-04,2016-12-04 21:14:00 UTC,Pacific Time (US & Canada),false,16101,dpom,2016-12-05 06:33:14 UTC,2016-12-05 07:34:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4717826,https://static.inaturalist.org/photos/5702290/medium.jpeg?1480919379,,,false,1,0,false,,"San Mateo County, CA, USA",37.1985638889,-122.2921444444,,,,San Mateo,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4718027,Sun Dec 04 2016 14:24:44 GMT-0800 (PST),2016-12-04,2016-12-04 22:24:44 UTC,Pacific Time (US & Canada),false,15723,reallifeecology,2016-12-05 06:58:24 UTC,2016-12-05 14:51:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4718027,https://static.inaturalist.org/photos/5702639/medium.jpg?1480921114,,,false,2,0,false,3,"San Mateo County, US-CA, US",37.2000083333,-122.28683,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
4723004,Sun Dec 04 2016 11:50:59 GMT-0800 (PST),2016-12-04,2016-12-04 19:50:59 UTC,Pacific Time (US & Canada),false,23556,elkman22,2016-12-06 05:56:54 UTC,2016-12-07 02:17:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4723004,https://static.inaturalist.org/photos/5710518/medium.jpg?1481003825,,,false,2,0,false,3,"5313–5475 Gazos Creek Rd, Pescadero, CA, US",37.1957783333,-122.308075,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
4862637,Wed Dec 28 2016 15:30:47 GMT-0800 (PST),2016-12-28,2016-12-28 23:30:47 UTC,Pacific Time (US & Canada),false,16101,dpom,2016-12-29 17:19:14 UTC,2016-12-29 17:32:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4862637,https://static.inaturalist.org/photos/5905680/medium.jpg?1483032565,,,false,1,0,false,3,"Portola State Park, La Honda, CA, US",37.2572333333,-122.213005,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
4956789,2017/01/15 5:01 PM PST,2017-01-15,2017-01-16 01:01:00 UTC,Pacific Time (US & Canada),,212101,jschweg,2017-01-16 20:59:09 UTC,2017-02-02 20:14:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/4956789,https://static.inaturalist.org/photos/6046325/medium.jpg?1484600341,,,false,2,0,false,,"Portola Valley, CA, USA",37.3681283333,-122.2261333333,,,,San Mateo,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
5024723,Sun Jan 29 2017 13:26:21 GMT-0800 (PST),2017-01-29,2017-01-29 21:26:21 UTC,Pacific Time (US & Canada),false,108876,wyattherp,2017-01-30 00:56:05 UTC,2017-01-30 04:37:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5024723,https://static.inaturalist.org/photos/6149848/medium.jpg?1485737927,,,false,1,0,false,3,"Mindego Lake Rd, Redwood City, CA, US",37.30982,-122.2058033333,,,,San Mateo,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
5101597,Sun Feb 12 2017 16:31:02 GMT-0800 (PST),2017-02-12,2017-02-13 00:31:02 UTC,Pacific Time (US & Canada),,272203,ventanaphile,2017-02-13 06:12:54 UTC,2017-02-13 23:19:35 UTC,needs_id,,https://www.inaturalist.org/observations/5101597,https://static.inaturalist.org/photos/6271152/medium.jpg?1486966402,,,false,2,0,false,3,"111–221 Gazos Creek Rd, Pescadero, CA, US",37.1863633333,-122.345825,,,,San Mateo,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
5105210,2017/02/13 11:59 AM PST,2017-02-13,2017-02-13 19:59:00 UTC,Pacific Time (US & Canada),false,16101,dpom,2017-02-14 02:12:21 UTC,2017-02-14 03:33:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5105210,https://static.inaturalist.org/photos/6276780/medium.jpeg?1487038311,,,false,2,0,false,,"Butano State Park, Cloverdale Road, Pescadero, CA, United States",37.2024281,-122.3403704,,,,San Mateo,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
5132918,2017/02/18 2:21 PM PST,2017-02-18,2017-02-18 22:21:00 UTC,Pacific Time (US & Canada),false,179103,catchang,2017-02-19 04:46:09 UTC,2017-02-19 14:21:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5132918,https://static.inaturalist.org/photos/6317521/medium.jpeg?1487479332,,,false,2,0,false,,"Butano State Park, San Mateo, California, United States",37.2041083333,-122.3378055556,,,,San Mateo,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
5133213,Sat Feb 18 2017 14:21:14 GMT-0800 (PST),2017-02-18,2017-02-18 22:21:14 UTC,Pacific Time (US & Canada),false,13979,robberfly,2017-02-19 05:23:38 UTC,2017-02-20 01:35:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5133213,https://static.inaturalist.org/photos/6318033/medium.jpg?1487481914,,,false,2,0,false,3,"Butano State Park, Pescadero, CA, US",37.2039833333,-122.3381283333,,,,San Mateo,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
5137215,2017/02/18 2:36 PM PST,2017-02-18,2017-02-18 22:36:00 UTC,Pacific Time (US & Canada),false,16101,dpom,2017-02-19 22:02:19 UTC,2017-02-19 22:16:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5137215,https://static.inaturalist.org/photos/6324168/medium.jpeg?1487541482,,,false,1,0,false,,"San Mateo County, CA, USA",37.2041556751,-122.3362284899,,,,San Mateo,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
1521337,Sat Apr 25 2015 18:31:06 GMT-0700 (PDT),2015-04-25,2015-04-26 01:31:06 UTC,Pacific Time (US & Canada),false,102439,dmoders,2015-05-21 20:42:03 UTC,2016-09-23 02:20:31 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1521337,,,,false,0,0,false,3,"Henry Coe State Park, Hollister, CA, US",37.125584,-121.369707,920.00,,,Santa Clara,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2879940,2016-03-27,2016-03-27,,Pacific Time (US & Canada),false,91922,avocat,2016-04-04 16:01:21 UTC,2016-09-23 03:02:08 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2879940,https://static.inaturalist.org/photos/3289313/medium.jpg?1459785683,,,false,0,0,false,,Picchetti Ranch OSP,37.290607,-122.086086,672.00,,,Santa Clara,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3337442,Sun May 29 2016 11:26:45 GMT-0700 (PDT),2016-05-29,2016-05-29 18:26:45 UTC,Pacific Time (US & Canada),,16800,ted_k_raab,2016-05-30 04:30:27 UTC,2016-09-23 03:24:58 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3337442,https://static.inaturalist.org/photos/3854632/medium.jpg?1464582634,,"One of three Ensatinas 'socializing' in Stevens Creek, at the base of Table Mountain, San Mateo County. Not familiar with all the subspecies.",true,3,0,false,3,"95014, Palo Alto, CA, US",37.2968116667,-122.1428833333,500.00,,,Santa Clara,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
5029905,2017/01/29 3:44 PM PST,2017-01-29,2017-01-29 23:44:00 UTC,Pacific Time (US & Canada),false,168853,isaj,2017-01-30 21:31:36 UTC,2017-01-31 05:34:52 UTC,research,,https://www.inaturalist.org/observations/5029905,https://static.inaturalist.org/photos/6157620/medium.jpg?1485811709,,male,false,1,0,false,,"Picchetti Open Space Preserve, CA, USA",37.2923548557,-122.0885753491,471.00,,,Santa Clara,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
1311435,2015-03-21,2015-03-21,,Pacific Time (US & Canada),false,2873,jmaughn,2015-03-22 14:57:43 UTC,2016-09-23 02:13:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1311435,https://farm9.staticflickr.com/8742/16270183343_e537545e79.jpg,,,false,2,0,false,,Santa Clara Co. CA,37.072053,-121.455454,302.00,,,Santa Clara,manual,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2690503,2016-02-13,2016-02-13,,Pacific Time (US & Canada),false,91922,avocat,2016-02-17 06:57:21 UTC,2016-09-23 02:53:43 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2690503,https://static.inaturalist.org/photos/3026222/medium.jpg?1455692243,,Underwater,false,2,0,false,,Monte Bello OSP,37.319704,-122.185972,211.00,,,Santa Clara,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
853529,2014-08-29,2014-08-29,,Pacific Time (US & Canada),false,16101,dpom,2014-08-30 01:54:05 UTC,2016-09-23 01:50:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/853529,https://static.inaturalist.org/photos/1081453/medium.JPG?1409363652,,,false,1,0,false,,Foothills Park,37.363177,-122.175856,211.00,,,Santa Clara,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4481851,2016/10/31 6:21 PM PDT,2016-10-31,2016-11-01 01:21:00 UTC,Pacific Time (US & Canada),false,168853,isaj,2016-11-02 17:12:44 UTC,2016-11-02 23:44:35 UTC,research,,http://www.inaturalist.org/observations/4481851,https://static.inaturalist.org/photos/5410926/medium.jpg?1478106571,,,false,1,0,false,,"Santa Clara County, CA, USA",37.2895381468,-122.0832753184,173.00,,,Santa Clara,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3032786,Sun Apr 24 2016 17:44:03 GMT-0700 (PDT),2016-04-24,2016-04-25 00:44:03 UTC,Pacific Time (US & Canada),,59776,sunfishmoonlight,2016-04-25 22:51:47 UTC,2016-09-23 03:10:44 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3032786,https://static.inaturalist.org/photos/3491181/medium.jpg?1461624716,,,false,2,0,false,3,"Henry Coe State Park, Morgan Hill, CA, US",37.17562004,-121.4958614089,170.00,,,Santa Clara,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
3272182,2016/05/21 11:49 AM -0700,2016-05-21,2016-05-21 18:49:00 UTC,Arizona,false,212101,jschweg,2016-05-22 20:05:49 UTC,2016-09-23 03:22:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3272182,https://static.inaturalist.org/photos/3783494/medium.jpg?1463947446,,,false,1,0,false,,"Palo Alto, CA, USA",37.3169079517,-122.1723276444,153.00,,,Santa Clara,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
580153,"2014-03-23, at 12:00 pm",2014-03-23,2014-03-23 19:00:00 UTC,Pacific Time (US & Canada),false,29733,brennandmcdonald,2014-03-24 01:32:10 UTC,2016-09-23 01:37:10 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/580153,https://static.inaturalist.org/photos/737957/medium.JPG?1395624740,,There were multiple of the newts swimming in a small pool in Stevens Creek. They might of been traveling to their birthplace to mate.,false,0,0,false,,monte bello,37.317274,-122.171705,143.00,,,Santa Clara,,,California newt,Taricha torosa,California Newt,Amphibia,27818
2699152,2016-02-19 09:44:10,2016-02-19,2016-02-19 17:44:10 UTC,Pacific Time (US & Canada),false,5326,dipperanch,2016-02-20 08:49:10 UTC,2016-09-23 02:54:39 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2699152,https://static.inaturalist.org/photos/3038791/medium.jpg?1455958152,,Laying eggs on vegetation in shallow water of pond.,false,0,0,false,,"Monte Bello Open Space Preserve, Santa Clara County, US-CA, US",37.319373,-122.185886,131.00,,,Santa Clara,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2699146,2016-02-19 09:44:10,2016-02-19,2016-02-19 17:44:10 UTC,Pacific Time (US & Canada),false,5326,dipperanch,2016-02-20 08:42:15 UTC,2016-09-23 02:54:37 UTC,research,CC-BY,http://www.inaturalist.org/observations/2699146,https://static.inaturalist.org/photos/3038784/medium.jpg?1455957739,,Several egg masses from California newts along edge of pond. Females laying eggs.,false,1,0,false,,"Monte Bello Open Space Preserve, Santa Clara County, US-CA, US",37.319373,-122.185886,131.00,,,Santa Clara,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
5145394,2017/02/20 3:51 PM PST,2017-02-20,2017-02-20 23:51:00 UTC,Pacific Time (US & Canada),true,20270,lorri-gong,2017-02-21 02:54:56 UTC,2017-02-21 09:33:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5145394,https://static.inaturalist.org/photos/6337059/medium.jpeg?1487645466,,,false,1,0,false,,"Palo Alto, CA, USA",37.2934217893,-122.1514034301,123.00,,,Santa Clara,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
